中国,#genre#
BBC Earth (50),http://50.7.234.10:8278/bbcearth_twn/playlist.m3u8?tid=MD4D1422738714227387&ct=19254&tsum=2637e4976a40770c852fc6f4f9d2308f
BBC Earth (pe),http://pelotas.org:8278/bbcearth_twn/playlist.m3u8?tid=MD4D1422738714227387&ct=19254&tsum=2637e4976a40770c852fc6f4f9d2308f
CINEMAX (198),http://198.16.100.186:8278/cinemax_twn/playlist.m3u8?tid=MFEF8256939882569398&ct=19225&tsum=b6faed73a920c75f873a0c8f511eeba2
CINEMAX (50),http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=MFEF8256939882569398&ct=19225&tsum=b6faed73a920c75f873a0c8f511eeba2
CINEMAX (pe),http://pelotas.org:8278/cinemax_twn/playlist.m3u8?tid=MFEF8256939882569398&ct=19225&tsum=b6faed73a920c75f873a0c8f511eeba2
CINEMAX (198),http://198.16.100.186:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
CINEMAX (50),http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
CINEMAX (pe),http://pelotas.org:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
CN卡通頻道 (198),http://198.16.100.186:8278/momo1_twn/playlist.m3u8?tid=MA0A4898983648989836&ct=19225&tsum=bd109117d126916f203880b1f2063d5e
CN卡通頻道 (50),http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MA0A4898983648989836&ct=19225&tsum=bd109117d126916f203880b1f2063d5e
CN卡通頻道 (pe),http://pelotas.org:8278/momo1_twn/playlist.m3u8?tid=MA0A4898983648989836&ct=19225&tsum=bd109117d126916f203880b1f2063d5e
CN卡通頻道 (198),http://198.16.100.186:8278/momo1_twn/playlist.m3u8?tid=MFFF9797479997974799&ct=19249&tsum=0bd9dac79cd373cc918357d3199c8b22
CN卡通頻道 (50),http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MFFF9797479997974799&ct=19249&tsum=0bd9dac79cd373cc918357d3199c8b22
CN卡通頻道 (pe),http://pelotas.org:8278/momo1_twn/playlist.m3u8?tid=MFFF9797479997974799&ct=19249&tsum=0bd9dac79cd373cc918357d3199c8b22
CN卡通頻道 (198),http://198.16.100.186:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
CN卡通頻道 (50),http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
CN卡通頻道 (pe),http://pelotas.org:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
CN卡通頻道 (198),http://198.16.100.186:8278/Cn/playlist.m3u8?tid=MCDC2144535021445350&ct=19225&tsum=32569c846de798e3502372d35d00773f
CN卡通頻道 (50),http://50.7.234.10:8278/Cn/playlist.m3u8?tid=MCDC2144535021445350&ct=19225&tsum=32569c846de798e3502372d35d00773f
CN卡通頻道 (pe),http://pelotas.org:8278/Cn/playlist.m3u8?tid=MCDC2144535021445350&ct=19225&tsum=32569c846de798e3502372d35d00773f
Ci罪案侦缉 (198),http://198.16.100.186:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
Ci罪案侦缉 (50),http://50.7.234.10:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
Ci罪案侦缉 (pe),http://pelotas.org:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
HBO (198),http://198.16.100.186:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO (50),http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO (pe),http://pelotas.org:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO HD (198),http://198.16.100.186:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO HD (50),http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO HD (pe),http://pelotas.org:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO原创巨献 (198),http://198.16.100.186:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
HBO原创巨献 (50),http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
HBO原创巨献 (pe),http://pelotas.org:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
HBO原创巨献 (198),http://198.16.100.186:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO原创巨献 (50),http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO原创巨献 (pe),http://pelotas.org:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO原创巨献 (198),http://198.16.100.186:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO原创巨献 (50),http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO原创巨献 (pe),http://pelotas.org:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO温馨家庭 (198),http://198.16.100.186:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
HBO温馨家庭 (50),http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
HBO温馨家庭 (pe),http://pelotas.org:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
TLC (198),http://198.16.100.186:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC (50),http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC (pe),http://pelotas.org:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC旅遊生活 (198),http://198.16.100.186:8278/tlc_twn/playlist.m3u8?tid=ME1E5068508050685080&ct=19234&tsum=792da233e8fd44ab7b013a6faee25edf
TLC旅遊生活 (50),http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=ME1E5068508050685080&ct=19234&tsum=792da233e8fd44ab7b013a6faee25edf
TLC旅遊生活 (pe),http://pelotas.org:8278/tlc_twn/playlist.m3u8?tid=ME1E5068508050685080&ct=19234&tsum=792da233e8fd44ab7b013a6faee25edf
台视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ttv_taiwan
台视新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=ttvnews_twn
台视综合,http://smt.iktv.ddns-ip.net/Smart.php?id=ttvzhonghe
中视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshihd_twn
中视新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshinews_twn
中视经典,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshi_twn
华视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ctshd_twn
公视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ctv_taiwan
公视台语台,http://smt.iktv.ddns-ip.net/Smart.php?id=ctv2_twn
三立台湾台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlitaiwan
三立都会台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlidouhui
三立综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlizhonghe
三立戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlixiju_twn
东森新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvnews
东森财经新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvcaijing_twn
东森综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvzhonghe
东森戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvdrama
东森电影台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvmovie
东森洋片台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvwestern
东森幼幼台,http://smt.iktv.ddns-ip.net/Smart.php?id=yoyo_twn
东森超视,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvsuper
TVBS HD,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbs
TVBS 新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbs_n
TVBS 欢乐台,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbshuanle_twn
民视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvhd_taiwan
民视新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvnew_taiwan
民视台湾台,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvtaiwan_twn
中天综合,http://smt.iktv.ddns-ip.net/Smart.php?id=ctizhonghe
中天娱乐,http://smt.iktv.ddns-ip.net/Smart.php?id=ctient
中天亚洲,http://smt.iktv.ddns-ip.net/Smart.php?id=ctiasia_twn
中天新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=ctinews
寰宇新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=huanyuxinwen_twn
寰宇财经台,http://smt.iktv.ddns-ip.net/Smart.php?id=huanyutaiwan_twn
八大第一台,http://smt.iktv.ddns-ip.net/Smart.php?id=badafirst
八大综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=badazhonghe
八大戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=badadrama
八大娱乐台,http://smt.iktv.ddns-ip.net/Smart.php?id=badaentertain
纬来体育,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandsport
纬来精彩,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandspecial_twn
纬来日本,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandjapan
纬来电影,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandmovie
纬来综合,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandzonghe
纬来育乐,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandyule
爱尔达综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltazonghe_twn
爱尔达影剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltayingju_twn
爱尔达体育1台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport_twn
爱尔达体育2台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport2_twn
爱尔达体育3台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport3_twn
非凡新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=feifannews_twn
年代新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=niandainews_twn
龙华戏剧,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuaxiju_twn
龙华偶像,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuaidol_twn
龙华电影,http://smt.iktv.ddns-ip.net/Smart.php?id=xingwei_movie
龙华洋片,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuawestern_twn
龙华经典,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuajingdian_twn
靖天国际,http://smt.iktv.ddns-ip.net/Smart.php?id=jingtianintl_twn
靖天卡通,http://smt.iktv.ddns-ip.net/Smart.php?id=jingtiancartoon_twn
大愛電視,http://smt.iktv.ddns-ip.net/Smart.php?id=daai_twn
大愛二台,http://smt.iktv.ddns-ip.net/Smart.php?id=daai2_twn
EYE 旅游台,http://smt.iktv.ddns-ip.net/Smart.php?id=eyetvtravel_twn
EYE 戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=eyetvxiju_twn
亚洲美食,http://smt.iktv.ddns-ip.net/Smart.php?id=afc_twn
美食星球,http://smt.iktv.ddns-ip.net/Smart.php?id=foodplanet_twn
TLC旅遊生活,http://smt.iktv.ddns-ip.net/Smart.php?id=tlc_twn
亚洲旅游台,http://smt.iktv.ddns-ip.net/Smart.php?id=asiatravel_twn
Arirang,http://smt.iktv.ddns-ip.net/Smart.php?id=arirang_twn
AXN Taiwan,http://smt.iktv.ddns-ip.net/Smart.php?id=axn_twn
MTV Live,http://smt.iktv.ddns-ip.net/Smart.php?id=mtvhd_twn
HBO_HD,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohd_twn
HBO_HITS,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohit_twn
CINEMAX,http://smt.iktv.ddns-ip.net/Smart.php?id=cinemax_twn
好萊塢電影台,http://smt.iktv.ddns-ip.net/Smart.php?id=hollywoodmovies_twn
卫视电影台,http://smt.iktv.ddns-ip.net/Smart.php?id=weishimovie_twn
龙祥时代,http://smt.iktv.ddns-ip.net/Smart.php?id=lungxiangtime_twn
美亚电影,http://smt.iktv.ddns-ip.net/Smart.php?id=meiyamovie_twn
華藝綜合,http://smt.iktv.ddns-ip.net/Smart.php?id=weishichinese_twn
博斯运动一台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosisport1_twn
博斯运动二台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosisport2_twn
博斯高球一台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf1_twn
博斯高球二台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf2_twn
博斯网球台,http://smt.iktv.ddns-ip.net/Smart.php?id=bositennis_twn
博斯无限台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosiunlimited_twn
好消息 2,http://smt.iktv.ddns-ip.net/Smart.php?id=good2_twn

新加坡,#genre#
CNA (198),http://198.16.100.186:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CNB (50),http://50.7.234.10:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CNB (pe),http://pelotas.org:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CNA (198),http://198.16.100.186:8278/cna/playlist.m3u8?tid=m75c258e8db6c&ct=18336&tsum=72391487028dc68a70d050b29c3654ee
CNB (50),http://50.7.234.10:8278/cna/playlist.m3u8?tid=m75c258e8db6c&ct=18336&tsum=72391487028dc68a70d050b29c3654ee
CNB (pe),http://pelotas.org:8278/cna/playlist.m3u8?tid=m75c258e8db6c&ct=18336&tsum=72391487028dc68a70d050b29c3654ee
Ch 5 (198),http://198.16.100.186:8278/Channel5HD/playlist.m3u8?tid=MEBE3941597439415974&ct=19254&tsum=2d8697a568834e4837cfc2d69575960f
Ch 5 (50),http://50.7.234.10:8278/Channel5HD/playlist.m3u8?tid=MEBE3941597439415974&ct=19254&tsum=2d8697a568834e4837cfc2d69575960f
Ch 5 (pe),http://pelotas.org:8278/Channel5HD/playlist.m3u8?tid=MEBE3941597439415974&ct=19254&tsum=2d8697a568834e4837cfc2d69575960f
Ch 8 (198),http://198.16.100.186:8278/Channel8HD/playlist.m3u8?tid=MCFC8998558189985581&ct=19254&tsum=a739b10e72ab016a8ec0a02af3d134c6
Ch 8 (50),http://50.7.234.10:8278/Channel8HD/playlist.m3u8?tid=MCFC8998558189985581&ct=19254&tsum=a739b10e72ab016a8ec0a02af3d134c6
Ch 8 (pe),http://pelotas.org:8278/Channel8HD/playlist.m3u8?tid=MCFC8998558189985581&ct=19254&tsum=a739b10e72ab016a8ec0a02af3d134c6
Ch U (198),http://198.16.100.186:8278/ChannelU/playlist.m3u8?tid=MD9D1087746110877461&ct=19254&tsum=d1ab4d7db7f152794b54e196fd732330
Ch U (50),http://50.7.234.10:8278/ChannelU/playlist.m3u8?tid=MD9D1087746110877461&ct=19254&tsum=d1ab4d7db7f152794b54e196fd732330
Ch U (pe),http://pelotas.org:8278/ChannelU/playlist.m3u8?tid=MD9D1087746110877461&ct=19254&tsum=d1ab4d7db7f152794b54e196fd732330
Channel 5,http://smt.iktv.ddns-ip.net/Smart.php?id=Channel5HD
Channel 8,http://smt.iktv.ddns-ip.net/Smart.php?id=Channel8HD
Suria,http://smt.iktv.ddns-ip.net/Smart.php?id=Suria
Channel U,http://smt.iktv.ddns-ip.net/Smart.php?id=ChannelU
Vasantham,http://smt.iktv.ddns-ip.net/Smart.php?id=Vasantham
CNA,http://smt.iktv.ddns-ip.net/Smart.php?id=cna
CNA backup,http://smt.iktv.ddns-ip.net/Smart.php?id=cna_twn
MeWatch Ch 5,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_ch5
MeWatch Ch 8,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_ch8
MeWatch Ch U,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_chU
MeWatch Suria,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_Suria
MeWatch Vasantham,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_Vasantham
MeWatch CNA,http://smt.iktv.ddns-ip.net/Smart.php?id=Mewatch_cna

马来西亚,#genre#
翡翠台 MY L1,http://line.greatstar.me/play/live.php?mac=00:1A:79:1c:0a:6f&extension=ts&stream=571187
翡翠台 MY L2,http://line.greatstar.me/play/live.php?mac=00:1A:79:B3:14:BB&extension=ts&stream=571187
翡翠台 MY L3,http://line.greatstar.me/play/live.php?mac=00:1A:79:87:3e:0e&extension=ts&stream=571187
爱奇艺 MY L1,http://line.greatstar.me/play/live.php?mac=00:1A:79:1c:0a:6f&extension=ts&stream=571198
爱奇艺 MY L2,http://line.greatstar.me/play/live.php?mac=00:1A:79:B3:14:BB&extension=ts&stream=571198
爱奇艺 MY L3,http://line.greatstar.me/play/live.php?mac=00:1A:79:87:3e:0e&extension=ts&stream=571198
Premier League (198),http://198.16.100.186:8278/Assp1/playlist.m3u8?tid=MCDC9658624196586241&ct=19225&tsum=f9632aea1944f3d01b5d30a0dd0f1962
Premier League (50),http://50.7.234.10:8278/Assp1/playlist.m3u8?tid=MCDC9658624196586241&ct=19225&tsum=f9632aea1944f3d01b5d30a0dd0f1962
Premier League (pe),http://pelotas.org:8278/Assp1/playlist.m3u8?tid=MCDC9658624196586241&ct=19225&tsum=f9632aea1944f3d01b5d30a0dd0f1962
Premier League 2 (198),http://198.16.100.186:8278/Assp2/playlist.m3u8?tid=ME1E4056565440565654&ct=19249&tsum=1bf59bebb8a43a859eae9f1b3759f844
Premier League 2 (50),http://50.7.234.10:8278/Assp2/playlist.m3u8?tid=ME1E4056565440565654&ct=19249&tsum=1bf59bebb8a43a859eae9f1b3759f844
Premier League 2 (pe),http://pelotas.org:8278/Assp2/playlist.m3u8?tid=ME1E4056565440565654&ct=19249&tsum=1bf59bebb8a43a859eae9f1b3759f844
Grandstand (198),http://198.16.100.186:8278/Assp3/playlist.m3u8?tid=MC0C7920827879208278&ct=19225&tsum=b76aa6813f86d2c2e2c69f4b8ab6f21e
Grandstand (50),http://50.7.234.10:8278/Assp3/playlist.m3u8?tid=MC0C7920827879208278&ct=19225&tsum=b76aa6813f86d2c2e2c69f4b8ab6f21e
Grandstand (pe),http://pelotas.org:8278/Assp3/playlist.m3u8?tid=MC0C7920827879208278&ct=19225&tsum=b76aa6813f86d2c2e2c69f4b8ab6f21e
Grandstand (198),http://198.16.100.186:8278/Assp3/playlist.m3u8?tid=MB4B2552451125524511&ct=19249&tsum=f6cb45a995e37dfc7c40d515f29924e4
Grandstand (50),http://50.7.234.10:8278/Assp3/playlist.m3u8?tid=MB4B2552451125524511&ct=19249&tsum=f6cb45a995e37dfc7c40d515f29924e4
Grandstand (pe),http://pelotas.org:8278/Assp3/playlist.m3u8?tid=MB4B2552451125524511&ct=19249&tsum=f6cb45a995e37dfc7c40d515f29924e4
Football (198),http://198.16.100.186:8278/Assp4/playlist.m3u8?tid=MC3C8659251086592510&ct=19249&tsum=94b1b760d8384a41d62be6113bfc36a5
Football (50),http://50.7.234.10:8278/Assp4/playlist.m3u8?tid=MC3C8659251086592510&ct=19249&tsum=94b1b760d8384a41d62be6113bfc36a5
Football (pe),http://pelotas.org:8278/Assp4/playlist.m3u8?tid=MC3C8659251086592510&ct=19249&tsum=94b1b760d8384a41d62be6113bfc36a5
SPOTV (198),http://198.16.100.186:8278/Weishimovie/playlist.m3u8?tid=MEEE4802495448024954&ct=19249&tsum=1731f56127d23a79a645f2d7d958dec7
SPOTV (50),http://50.7.234.10:8278/Weishimovie/playlist.m3u8?tid=MEEE4802495448024954&ct=19249&tsum=1731f56127d23a79a645f2d7d958dec7
SPOTV (pe),http://pelotas.org:8278/Weishimovie/playlist.m3u8?tid=MEEE4802495448024954&ct=19249&tsum=1731f56127d23a79a645f2d7d958dec7
AEC (198),http://198.16.100.186:8278/AEC/playlist.m3u8?tid=MEFE2766119727661197&ct=19225&tsum=463d13f46eb7fbc9a5566be797c3d48f
AEC (50),http://50.7.234.10:8278/AEC/playlist.m3u8?tid=MEFE2766119727661197&ct=19225&tsum=463d13f46eb7fbc9a5566be797c3d48f
AEC (pe),http://pelotas.org:8278/AEC/playlist.m3u8?tid=MEFE2766119727661197&ct=19225&tsum=463d13f46eb7fbc9a5566be797c3d48f
华丽台 (198),http://198.16.100.186:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
华丽台 (50),http://50.7.234.10:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
华丽台 (pe),http://pelotas.org:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
全佳 (198),http://198.16.100.186:8278/Quanjia/playlist.m3u8?tid=MFFF3293542732935427&ct=19226&tsum=27c80d1bed9942e20443c39f523846fb
全佳 (50),http://50.7.234.10:8278/Quanjia/playlist.m3u8?tid=MFFF3293542732935427&ct=19226&tsum=27c80d1bed9942e20443c39f523846fb
全佳 (pe),http://pelotas.org:8278/Quanjia/playlist.m3u8?tid=MFFF3293542732935427&ct=19226&tsum=27c80d1bed9942e20443c39f523846fb
欢喜台 (198),http://198.16.100.186:8278/Huahee/playlist.m3u8?tid=MACA4355211343552113&ct=19225&tsum=ac0abb0a68c5c3600edaec9002729496
欢喜台 (50),http://50.7.234.10:8278/Huahee/playlist.m3u8?tid=MACA4355211343552113&ct=19225&tsum=ac0abb0a68c5c3600edaec9002729496
欢喜台 (pe),http://pelotas.org:8278/Huahee/playlist.m3u8?tid=MACA4355211343552113&ct=19225&tsum=ac0abb0a68c5c3600edaec9002729496
天映頻道 (198),http://198.16.100.186:8278/Celestial/playlist.m3u8?tid=MCFC1164333411643334&ct=19225&tsum=3668a5dd07515bbf30cfeebe267936ff
天映頻道 (50),http://50.7.234.10:8278/Celestial/playlist.m3u8?tid=MCFC1164333411643334&ct=19225&tsum=3668a5dd07515bbf30cfeebe267936ff
天映頻道 (pe),http://pelotas.org:8278/Celestial/playlist.m3u8?tid=MCFC1164333411643334&ct=19225&tsum=3668a5dd07515bbf30cfeebe267936ff
天映經典 (198),http://198.16.100.186:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
天映經典 (50),http://50.7.234.10:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
天映經典 (pe),http://pelotas.org:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
天映經典 (198),http://198.16.100.186:8278/Celestial2/playlist.m3u8?tid=MC8C8240146082401460&ct=19254&tsum=bd09d5cb5e6039e14bd93ca49b968ba8
天映經典 (50),http://50.7.234.10:8278/Celestial2/playlist.m3u8?tid=MC8C8240146082401460&ct=19254&tsum=bd09d5cb5e6039e14bd93ca49b968ba8
天映經典 (pe),http://pelotas.org:8278/Celestial2/playlist.m3u8?tid=MC8C8240146082401460&ct=19254&tsum=bd09d5cb5e6039e14bd93ca49b968ba8
TVBS (198),http://198.16.100.186:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
TVBS (50),http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
TVBS (pe),http://pelotas.org:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
TVBS新闻台 (198),http://198.16.100.186:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
TVBS新闻台 (50),http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
TVBS新闻台 (pe),http://pelotas.org:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
八度空间 (198),http://198.16.100.186:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
八度空间 (50),http://50.7.234.10:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
八度空间 (pe),http://pelotas.org:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
八度空间 (198),http://198.16.100.186:8278/TV8/playlist.m3u8?tid=MBEB4776352347763523&ct=19249&tsum=3c51d752772cb0de53609d6df785438f
八度空间 (50),http://50.7.234.10:8278/TV8/playlist.m3u8?tid=MBEB4776352347763523&ct=19249&tsum=3c51d752772cb0de53609d6df785438f
八度空间 (pe),http://pelotas.org:8278/TV8/playlist.m3u8?tid=MBEB4776352347763523&ct=19249&tsum=3c51d752772cb0de53609d6df785438f
ARENA (198),http://198.16.100.186:8278/Arena/playlist.m3u8?tid=MA4A2365848123658481&ct=19225&tsum=06e68996e319c7afbc368a66c862fe90
ARENB (50),http://50.7.234.10:8278/Arena/playlist.m3u8?tid=MA4A2365848123658481&ct=19225&tsum=06e68996e319c7afbc368a66c862fe90
ARENB (pe),http://pelotas.org:8278/Arena/playlist.m3u8?tid=MA4A2365848123658481&ct=19225&tsum=06e68996e319c7afbc368a66c862fe90
